id,pose,qvina
NIM-UNI-ed9fc491-4,1,-8.3
NIM-UNI-ed9fc491-4,2,-7.9
NIM-UNI-ed9fc491-4,3,-7.7
NIM-UNI-ed9fc491-4,4,-7.7
NIM-UNI-ed9fc491-4,5,-7.7
NIM-UNI-ed9fc491-4,6,-7.7
NIM-UNI-ed9fc491-4,7,-7.4
NIM-UNI-ed9fc491-4,8,-7.3
NIM-UNI-ed9fc491-4,9,-7.3
NIM-UNI-ed9fc491-4,10,-7.3
BAR-COM-4e090d3a-56,1,-7.4
BAR-COM-4e090d3a-56,2,-7.3
BAR-COM-4e090d3a-56,3,-7.1
BAR-COM-4e090d3a-56,4,-7.1
BAR-COM-4e090d3a-56,5,-7.1
BAR-COM-4e090d3a-56,6,-7.0
BAR-COM-4e090d3a-56,7,-7.0
BAR-COM-4e090d3a-56,8,-6.9
BAR-COM-4e090d3a-56,9,-6.9
BAR-COM-4e090d3a-56,10,-6.9
MAT-POS-590ac91e-38,1,-7.5
MAT-POS-590ac91e-38,2,-7.5
MAT-POS-590ac91e-38,3,-7.4
MAT-POS-590ac91e-38,4,-7.2
MAT-POS-590ac91e-38,5,-7.2
MAT-POS-590ac91e-38,6,-7.2
MAT-POS-590ac91e-38,7,-7.1
MAT-POS-590ac91e-38,8,-7.1
MAT-POS-590ac91e-38,9,-7.0
MAT-POS-590ac91e-38,10,-7.0
EDG-MED-0da5ad92-13,1,-6.4
EDG-MED-0da5ad92-13,2,-6.2
EDG-MED-0da5ad92-13,3,-6.2
EDG-MED-0da5ad92-13,4,-6.1
EDG-MED-0da5ad92-13,5,-5.9
EDG-MED-0da5ad92-13,6,-5.9
EDG-MED-0da5ad92-13,7,-5.9
EDG-MED-0da5ad92-13,8,-5.9
EDG-MED-0da5ad92-13,9,-5.8
EDG-MED-0da5ad92-13,10,-5.8
JOH-UNI-a5c0a47e-1,1,-6.3
JOH-UNI-a5c0a47e-1,2,-6.3
JOH-UNI-a5c0a47e-1,3,-6.2
JOH-UNI-a5c0a47e-1,4,-6.1
JOH-UNI-a5c0a47e-1,5,-6.0
JOH-UNI-a5c0a47e-1,6,-6.0
JOH-UNI-a5c0a47e-1,7,-6.0
JOH-UNI-a5c0a47e-1,8,-6.0
JOH-UNI-a5c0a47e-1,9,-6.0
JOH-UNI-a5c0a47e-1,10,-5.9
MED-COV-4280ac29-10,1,-7.4
MED-COV-4280ac29-10,2,-7.0
MED-COV-4280ac29-10,3,-7.0
MED-COV-4280ac29-10,4,-7.0
MED-COV-4280ac29-10,5,-6.8
MED-COV-4280ac29-10,6,-6.8
MED-COV-4280ac29-10,7,-6.8
MED-COV-4280ac29-10,8,-6.8
MED-COV-4280ac29-10,9,-6.7
MED-COV-4280ac29-10,10,-6.7
MAT-POS-bfefc3ea-3,1,-6.5
MAT-POS-bfefc3ea-3,2,-6.3
MAT-POS-bfefc3ea-3,3,-6.2
MAT-POS-bfefc3ea-3,4,-6.2
MAT-POS-bfefc3ea-3,5,-6.2
MAT-POS-bfefc3ea-3,6,-6.2
MAT-POS-bfefc3ea-3,7,-6.1
MAT-POS-bfefc3ea-3,8,-6.1
MAT-POS-bfefc3ea-3,9,-6.0
MAT-POS-bfefc3ea-3,10,-6.0
BAR-COM-0f94fc3d-38,1,-6.1
BAR-COM-0f94fc3d-38,2,-6.1
BAR-COM-0f94fc3d-38,3,-6.1
BAR-COM-0f94fc3d-38,4,-6.0
BAR-COM-0f94fc3d-38,5,-6.0
BAR-COM-0f94fc3d-38,6,-6.0
BAR-COM-0f94fc3d-38,7,-5.9
BAR-COM-0f94fc3d-38,8,-5.9
BAR-COM-0f94fc3d-38,9,-5.9
BAR-COM-0f94fc3d-38,10,-5.8
LON-WEI-8f408cad-7,1,-5.5
LON-WEI-8f408cad-7,2,-5.3
LON-WEI-8f408cad-7,3,-5.1
LON-WEI-8f408cad-7,4,-5.0
LON-WEI-8f408cad-7,5,-5.0
LON-WEI-8f408cad-7,6,-4.9
LON-WEI-8f408cad-7,7,-4.8
LON-WEI-8f408cad-7,8,-4.8
LON-WEI-8f408cad-7,9,-4.7
LON-WEI-8f408cad-7,10,-4.7
GIA-UNK-d2defdc3-1,1,-7.3
GIA-UNK-d2defdc3-1,2,-7.3
GIA-UNK-d2defdc3-1,3,-7.2
GIA-UNK-d2defdc3-1,4,-7.1
GIA-UNK-d2defdc3-1,5,-7.1
GIA-UNK-d2defdc3-1,6,-6.9
GIA-UNK-d2defdc3-1,7,-6.9
GIA-UNK-d2defdc3-1,8,-6.8
GIA-UNK-d2defdc3-1,9,-6.7
GIA-UNK-d2defdc3-1,10,-6.7
LON-WEI-b8d98729-46,1,-7.0
LON-WEI-b8d98729-46,2,-6.9
LON-WEI-b8d98729-46,3,-6.7
LON-WEI-b8d98729-46,4,-6.7
LON-WEI-b8d98729-46,5,-6.7
LON-WEI-b8d98729-46,6,-6.6
LON-WEI-b8d98729-46,7,-6.4
LON-WEI-b8d98729-46,8,-6.4
LON-WEI-b8d98729-46,9,-6.4
LON-WEI-b8d98729-46,10,-6.3
DAR-DIA-23aa0b97-5,1,-5.7
DAR-DIA-23aa0b97-5,2,-5.7
DAR-DIA-23aa0b97-5,3,-5.7
DAR-DIA-23aa0b97-5,4,-5.7
DAR-DIA-23aa0b97-5,5,-5.5
DAR-DIA-23aa0b97-5,6,-5.5
DAR-DIA-23aa0b97-5,7,-5.4
DAR-DIA-23aa0b97-5,8,-5.3
DAR-DIA-23aa0b97-5,9,-5.3
DAR-DIA-23aa0b97-5,10,-5.3
ERI-BAS-962ecb40-1,1,-9.1
ERI-BAS-962ecb40-1,2,-8.9
ERI-BAS-962ecb40-1,3,-8.8
ERI-BAS-962ecb40-1,4,-8.7
ERI-BAS-962ecb40-1,5,-8.7
ERI-BAS-962ecb40-1,6,-8.6
ERI-BAS-962ecb40-1,7,-8.6
ERI-BAS-962ecb40-1,8,-8.5
ERI-BAS-962ecb40-1,9,-8.4
ERI-BAS-962ecb40-1,10,-8.3
LOR-NOR-30067bb9-10,1,-7.3
LOR-NOR-30067bb9-10,2,-7.0
LOR-NOR-30067bb9-10,3,-6.9
LOR-NOR-30067bb9-10,4,-6.8
LOR-NOR-30067bb9-10,5,-6.7
LOR-NOR-30067bb9-10,6,-6.5
LOR-NOR-30067bb9-10,7,-6.5
LOR-NOR-30067bb9-10,8,-6.5
LOR-NOR-30067bb9-10,9,-6.4
LOR-NOR-30067bb9-10,10,-6.4
MAK-UNK-129dcd6f-12,1,-6.6
MAK-UNK-129dcd6f-12,2,-6.4
MAK-UNK-129dcd6f-12,3,-6.3
MAK-UNK-129dcd6f-12,4,-6.3
MAK-UNK-129dcd6f-12,5,-6.2
MAK-UNK-129dcd6f-12,6,-6.2
MAK-UNK-129dcd6f-12,7,-6.1
MAK-UNK-129dcd6f-12,8,-6.1
MAK-UNK-129dcd6f-12,9,-6.1
MAK-UNK-129dcd6f-12,10,-6.1
NAU-LAT-64f4b287-5,1,-6.8
NAU-LAT-64f4b287-5,2,-6.5
NAU-LAT-64f4b287-5,3,-6.4
NAU-LAT-64f4b287-5,4,-6.4
NAU-LAT-64f4b287-5,5,-6.2
NAU-LAT-64f4b287-5,6,-6.2
NAU-LAT-64f4b287-5,7,-6.1
NAU-LAT-64f4b287-5,8,-6.0
NAU-LAT-64f4b287-5,9,-6.0
NAU-LAT-64f4b287-5,10,-6.0
BRU-LEF-cf996d6c-1,1,-6.2
BRU-LEF-cf996d6c-1,2,-6.1
BRU-LEF-cf996d6c-1,3,-6.0
BRU-LEF-cf996d6c-1,4,-6.0
BRU-LEF-cf996d6c-1,5,-6.0
BRU-LEF-cf996d6c-1,6,-5.8
BRU-LEF-cf996d6c-1,7,-5.8
BRU-LEF-cf996d6c-1,8,-5.7
BRU-LEF-cf996d6c-1,9,-5.6
BRU-LEF-cf996d6c-1,10,-5.6
LON-WEI-b8d98729-7,1,-6.7
LON-WEI-b8d98729-7,2,-6.7
LON-WEI-b8d98729-7,3,-6.7
LON-WEI-b8d98729-7,4,-6.3
LON-WEI-b8d98729-7,5,-6.2
LON-WEI-b8d98729-7,6,-6.1
LON-WEI-b8d98729-7,7,-6.0
LON-WEI-b8d98729-7,8,-6.0
LON-WEI-b8d98729-7,9,-6.0
LON-WEI-b8d98729-7,10,-6.0
EDG-MED-0da5ad92-16,1,-6.7
EDG-MED-0da5ad92-16,2,-6.5
EDG-MED-0da5ad92-16,3,-6.1
EDG-MED-0da5ad92-16,4,-6.0
EDG-MED-0da5ad92-16,5,-5.9
EDG-MED-0da5ad92-16,6,-5.9
EDG-MED-0da5ad92-16,7,-5.8
EDG-MED-0da5ad92-16,8,-5.8
EDG-MED-0da5ad92-16,9,-5.7
EDG-MED-0da5ad92-16,10,-5.7
MAT-POS-590ac91e-47,1,-8.0
MAT-POS-590ac91e-47,2,-7.9
MAT-POS-590ac91e-47,3,-7.8
MAT-POS-590ac91e-47,4,-7.8
MAT-POS-590ac91e-47,5,-7.8
MAT-POS-590ac91e-47,6,-7.6
MAT-POS-590ac91e-47,7,-7.6
MAT-POS-590ac91e-47,8,-7.5
MAT-POS-590ac91e-47,9,-7.5
MAT-POS-590ac91e-47,10,-7.4
JAG-UCB-cedd89ab-3,1,-6.6
JAG-UCB-cedd89ab-3,2,-6.5
JAG-UCB-cedd89ab-3,3,-6.3
JAG-UCB-cedd89ab-3,4,-6.2
JAG-UCB-cedd89ab-3,5,-6.2
JAG-UCB-cedd89ab-3,6,-6.2
JAG-UCB-cedd89ab-3,7,-6.1
JAG-UCB-cedd89ab-3,8,-6.1
JAG-UCB-cedd89ab-3,9,-6.1
JAG-UCB-cedd89ab-3,10,-6.1
TRY-UNI-714a760b-16,1,-6.1
TRY-UNI-714a760b-16,2,-6.0
TRY-UNI-714a760b-16,3,-6.0
TRY-UNI-714a760b-16,4,-6.0
TRY-UNI-714a760b-16,5,-5.9
TRY-UNI-714a760b-16,6,-5.9
TRY-UNI-714a760b-16,7,-5.8
TRY-UNI-714a760b-16,8,-5.8
TRY-UNI-714a760b-16,9,-5.8
TRY-UNI-714a760b-16,10,-5.8
MAT-POS-590ac91e-13,1,-5.7
MAT-POS-590ac91e-13,2,-5.3
MAT-POS-590ac91e-13,3,-5.3
MAT-POS-590ac91e-13,4,-5.2
MAT-POS-590ac91e-13,5,-5.2
MAT-POS-590ac91e-13,6,-5.1
MAT-POS-590ac91e-13,7,-5.1
MAT-POS-590ac91e-13,8,-5.1
MAT-POS-590ac91e-13,9,-5.1
MAT-POS-590ac91e-13,10,-5.0
MAT-POS-590ac91e-40,1,-7.5
MAT-POS-590ac91e-40,2,-7.4
MAT-POS-590ac91e-40,3,-7.2
MAT-POS-590ac91e-40,4,-7.1
MAT-POS-590ac91e-40,5,-7.0
MAT-POS-590ac91e-40,6,-6.9
MAT-POS-590ac91e-40,7,-6.9
MAT-POS-590ac91e-40,8,-6.9
MAT-POS-590ac91e-40,9,-6.9
MAT-POS-590ac91e-40,10,-6.8
MAT-POS-590ac91e-55,1,-9.0
MAT-POS-590ac91e-55,2,-8.8
MAT-POS-590ac91e-55,3,-8.8
MAT-POS-590ac91e-55,4,-8.8
MAT-POS-590ac91e-55,5,-8.7
MAT-POS-590ac91e-55,6,-8.5
MAT-POS-590ac91e-55,7,-8.5
MAT-POS-590ac91e-55,8,-8.5
MAT-POS-590ac91e-55,9,-8.4
MAT-POS-590ac91e-55,10,-8.4
WAR-XCH-b72a1bbc-11,1,-6.8
WAR-XCH-b72a1bbc-11,2,-6.8
WAR-XCH-b72a1bbc-11,3,-6.7
WAR-XCH-b72a1bbc-11,4,-6.6
WAR-XCH-b72a1bbc-11,5,-6.5
WAR-XCH-b72a1bbc-11,6,-6.5
WAR-XCH-b72a1bbc-11,7,-6.4
WAR-XCH-b72a1bbc-11,8,-6.4
WAR-XCH-b72a1bbc-11,9,-6.4
WAR-XCH-b72a1bbc-11,10,-6.3
LON-WEI-b8d98729-23,1,-6.6
LON-WEI-b8d98729-23,2,-6.5
LON-WEI-b8d98729-23,3,-6.5
LON-WEI-b8d98729-23,4,-6.3
LON-WEI-b8d98729-23,5,-6.3
LON-WEI-b8d98729-23,6,-6.2
LON-WEI-b8d98729-23,7,-6.1
LON-WEI-b8d98729-23,8,-6.1
LON-WEI-b8d98729-23,9,-6.1
LON-WEI-b8d98729-23,10,-6.1
MAR-UNI-c84db004-15,1,-8.1
MAR-UNI-c84db004-15,2,-8.1
MAR-UNI-c84db004-15,3,-7.7
MAR-UNI-c84db004-15,4,-7.7
MAR-UNI-c84db004-15,5,-7.5
MAR-UNI-c84db004-15,6,-7.3
MAR-UNI-c84db004-15,7,-7.3
MAR-UNI-c84db004-15,8,-7.3
MAR-UNI-c84db004-15,9,-7.2
MAR-UNI-c84db004-15,10,-7.2
LON-WEI-d1c9908a-13,1,-7.4
LON-WEI-d1c9908a-13,2,-7.4
LON-WEI-d1c9908a-13,3,-7.3
LON-WEI-d1c9908a-13,4,-7.2
LON-WEI-d1c9908a-13,5,-7.2
LON-WEI-d1c9908a-13,6,-7.2
LON-WEI-d1c9908a-13,7,-7.2
LON-WEI-d1c9908a-13,8,-7.1
LON-WEI-d1c9908a-13,9,-7.1
LON-WEI-d1c9908a-13,10,-7.1
MAT-POS-590ac91e-32,1,-7.3
MAT-POS-590ac91e-32,2,-7.2
MAT-POS-590ac91e-32,3,-7.2
MAT-POS-590ac91e-32,4,-7.2
MAT-POS-590ac91e-32,5,-7.1
MAT-POS-590ac91e-32,6,-6.9
MAT-POS-590ac91e-32,7,-6.9
MAT-POS-590ac91e-32,8,-6.9
MAT-POS-590ac91e-32,9,-6.9
MAT-POS-590ac91e-32,10,-6.9
MAT-POS-590ac91e-20,1,-5.5
MAT-POS-590ac91e-20,2,-5.2
MAT-POS-590ac91e-20,3,-5.2
MAT-POS-590ac91e-20,4,-5.2
MAT-POS-590ac91e-20,5,-5.1
MAT-POS-590ac91e-20,6,-5.1
MAT-POS-590ac91e-20,7,-5.1
MAT-POS-590ac91e-20,8,-5.1
MAT-POS-590ac91e-20,9,-5.0
MAT-POS-590ac91e-20,10,-5.0
AAR-POS-8a4e0f60-10,1,-8.0
AAR-POS-8a4e0f60-10,2,-8.0
AAR-POS-8a4e0f60-10,3,-7.9
AAR-POS-8a4e0f60-10,4,-7.8
AAR-POS-8a4e0f60-10,5,-7.8
AAR-POS-8a4e0f60-10,6,-7.6
AAR-POS-8a4e0f60-10,7,-7.6
AAR-POS-8a4e0f60-10,8,-7.6
AAR-POS-8a4e0f60-10,9,-7.6
AAR-POS-8a4e0f60-10,10,-7.5
GIA-UNK-3f36037a-1,1,-6.2
GIA-UNK-3f36037a-1,2,-6.1
GIA-UNK-3f36037a-1,3,-6.1
GIA-UNK-3f36037a-1,4,-6.1
GIA-UNK-3f36037a-1,5,-6.0
GIA-UNK-3f36037a-1,6,-6.0
GIA-UNK-3f36037a-1,7,-5.9
GIA-UNK-3f36037a-1,8,-5.9
GIA-UNK-3f36037a-1,9,-5.9
GIA-UNK-3f36037a-1,10,-5.9
AAR-POS-8a4e0f60-7,1,-7.5
AAR-POS-8a4e0f60-7,2,-7.2
AAR-POS-8a4e0f60-7,3,-7.2
AAR-POS-8a4e0f60-7,4,-7.0
AAR-POS-8a4e0f60-7,5,-7.0
AAR-POS-8a4e0f60-7,6,-7.0
AAR-POS-8a4e0f60-7,7,-6.9
AAR-POS-8a4e0f60-7,8,-6.9
AAR-POS-8a4e0f60-7,9,-6.8
AAR-POS-8a4e0f60-7,10,-6.8
LON-WEI-babf2c61-9,1,-7.6
LON-WEI-babf2c61-9,2,-7.4
LON-WEI-babf2c61-9,3,-7.4
LON-WEI-babf2c61-9,4,-7.3
LON-WEI-babf2c61-9,5,-7.2
LON-WEI-babf2c61-9,6,-6.8
LON-WEI-babf2c61-9,7,-6.8
LON-WEI-babf2c61-9,8,-6.8
LON-WEI-babf2c61-9,9,-6.7
LON-WEI-babf2c61-9,10,-6.7
MAT-POS-590ac91e-28,1,-5.6
MAT-POS-590ac91e-28,2,-5.6
MAT-POS-590ac91e-28,3,-5.5
MAT-POS-590ac91e-28,4,-5.3
MAT-POS-590ac91e-28,5,-5.2
MAT-POS-590ac91e-28,6,-5.2
MAT-POS-590ac91e-28,7,-5.1
MAT-POS-590ac91e-28,8,-5.1
MAT-POS-590ac91e-28,9,-5.1
MAT-POS-590ac91e-28,10,-5.0
LON-WEI-adc59df6-1,1,-6.5
LON-WEI-adc59df6-1,2,-6.2
LON-WEI-adc59df6-1,3,-6.1
LON-WEI-adc59df6-1,4,-6.1
LON-WEI-adc59df6-1,5,-5.9
LON-WEI-adc59df6-1,6,-5.9
LON-WEI-adc59df6-1,7,-5.7
LON-WEI-adc59df6-1,8,-5.7
LON-WEI-adc59df6-1,9,-5.7
LON-WEI-adc59df6-1,10,-5.7
TRY-UNI-714a760b-24,1,-5.6
TRY-UNI-714a760b-24,2,-5.5
TRY-UNI-714a760b-24,3,-5.4
TRY-UNI-714a760b-24,4,-5.4
TRY-UNI-714a760b-24,5,-5.4
TRY-UNI-714a760b-24,6,-5.4
TRY-UNI-714a760b-24,7,-5.2
TRY-UNI-714a760b-24,8,-5.2
TRY-UNI-714a760b-24,9,-5.2
TRY-UNI-714a760b-24,10,-5.2
HAN-NEW-5f56c3bc-1,1,-5.2
HAN-NEW-5f56c3bc-1,2,-5.0
HAN-NEW-5f56c3bc-1,3,-4.9
HAN-NEW-5f56c3bc-1,4,-4.9
HAN-NEW-5f56c3bc-1,5,-4.9
HAN-NEW-5f56c3bc-1,6,-4.8
HAN-NEW-5f56c3bc-1,7,-4.8
HAN-NEW-5f56c3bc-1,8,-4.8
HAN-NEW-5f56c3bc-1,9,-4.8
HAN-NEW-5f56c3bc-1,10,-4.7
BAR-COM-0f94fc3d-45,1,-6.1
BAR-COM-0f94fc3d-45,2,-6.0
BAR-COM-0f94fc3d-45,3,-5.9
BAR-COM-0f94fc3d-45,4,-5.8
BAR-COM-0f94fc3d-45,5,-5.8
BAR-COM-0f94fc3d-45,6,-5.7
BAR-COM-0f94fc3d-45,7,-5.7
BAR-COM-0f94fc3d-45,8,-5.7
BAR-COM-0f94fc3d-45,9,-5.7
BAR-COM-0f94fc3d-45,10,-5.6
WAR-XCH-b6889685-30,1,-7.2
WAR-XCH-b6889685-30,2,-7.1
WAR-XCH-b6889685-30,3,-7.1
WAR-XCH-b6889685-30,4,-6.9
WAR-XCH-b6889685-30,5,-6.7
WAR-XCH-b6889685-30,6,-6.7
WAR-XCH-b6889685-30,7,-6.7
WAR-XCH-b6889685-30,8,-6.7
WAR-XCH-b6889685-30,9,-6.7
WAR-XCH-b6889685-30,10,-6.6
BEN-BAS-bb561ced-1,1,-9.1
BEN-BAS-bb561ced-1,2,-9.0
BEN-BAS-bb561ced-1,3,-8.9
BEN-BAS-bb561ced-1,4,-8.8
BEN-BAS-bb561ced-1,5,-8.6
BEN-BAS-bb561ced-1,6,-8.5
BEN-BAS-bb561ced-1,7,-8.4
BEN-BAS-bb561ced-1,8,-8.3
BEN-BAS-bb561ced-1,9,-8.3
BEN-BAS-bb561ced-1,10,-8.3
BAR-COM-4e090d3a-12,1,-6.9
BAR-COM-4e090d3a-12,2,-6.5
BAR-COM-4e090d3a-12,3,-6.4
BAR-COM-4e090d3a-12,4,-6.4
BAR-COM-4e090d3a-12,5,-6.4
BAR-COM-4e090d3a-12,6,-6.3
BAR-COM-4e090d3a-12,7,-6.3
BAR-COM-4e090d3a-12,8,-6.3
BAR-COM-4e090d3a-12,9,-6.2
BAR-COM-4e090d3a-12,10,-6.2
JAN-GHE-83b26c96-2,1,-6.4
JAN-GHE-83b26c96-2,2,-6.3
JAN-GHE-83b26c96-2,3,-6.3
JAN-GHE-83b26c96-2,4,-6.3
JAN-GHE-83b26c96-2,5,-6.2
JAN-GHE-83b26c96-2,6,-6.2
JAN-GHE-83b26c96-2,7,-6.1
JAN-GHE-83b26c96-2,8,-6.0
JAN-GHE-83b26c96-2,9,-5.9
JAN-GHE-83b26c96-2,10,-5.9
JOH-UNI-591f77bd-1,1,-5.9
JOH-UNI-591f77bd-1,2,-5.9
JOH-UNI-591f77bd-1,3,-5.7
JOH-UNI-591f77bd-1,4,-5.7
JOH-UNI-591f77bd-1,5,-5.6
JOH-UNI-591f77bd-1,6,-5.5
JOH-UNI-591f77bd-1,7,-5.5
JOH-UNI-591f77bd-1,8,-5.4
JOH-UNI-591f77bd-1,9,-5.4
JOH-UNI-591f77bd-1,10,-5.3
WAR-XCH-b72a1bbc-18,1,-6.8
WAR-XCH-b72a1bbc-18,2,-6.7
WAR-XCH-b72a1bbc-18,3,-6.6
WAR-XCH-b72a1bbc-18,4,-6.5
WAR-XCH-b72a1bbc-18,5,-6.5
WAR-XCH-b72a1bbc-18,6,-6.4
WAR-XCH-b72a1bbc-18,7,-6.3
WAR-XCH-b72a1bbc-18,8,-6.3
WAR-XCH-b72a1bbc-18,9,-6.1
WAR-XCH-b72a1bbc-18,10,-6.1
MAK-UNK-0d6072ac-4,1,-6.8
MAK-UNK-0d6072ac-4,2,-6.7
MAK-UNK-0d6072ac-4,3,-6.7
MAK-UNK-0d6072ac-4,4,-6.6
MAK-UNK-0d6072ac-4,5,-6.6
MAK-UNK-0d6072ac-4,6,-6.5
MAK-UNK-0d6072ac-4,7,-6.5
MAK-UNK-0d6072ac-4,8,-6.4
MAK-UNK-0d6072ac-4,9,-6.4
MAK-UNK-0d6072ac-4,10,-6.4
MAT-POS-590ac91e-51,1,-7.9
MAT-POS-590ac91e-51,2,-7.8
MAT-POS-590ac91e-51,3,-7.7
MAT-POS-590ac91e-51,4,-7.6
MAT-POS-590ac91e-51,5,-7.6
MAT-POS-590ac91e-51,6,-7.6
MAT-POS-590ac91e-51,7,-7.6
MAT-POS-590ac91e-51,8,-7.6
MAT-POS-590ac91e-51,9,-7.5
MAT-POS-590ac91e-51,10,-7.4
VIJ-CYC-1a381570-13,1,-5.8
VIJ-CYC-1a381570-13,2,-5.7
VIJ-CYC-1a381570-13,3,-5.7
VIJ-CYC-1a381570-13,4,-5.7
VIJ-CYC-1a381570-13,5,-5.7
VIJ-CYC-1a381570-13,6,-5.7
VIJ-CYC-1a381570-13,7,-5.7
VIJ-CYC-1a381570-13,8,-5.6
VIJ-CYC-1a381570-13,9,-5.6
VIJ-CYC-1a381570-13,10,-5.5
ANN-UNI-26382800-6,1,-6.2
ANN-UNI-26382800-6,2,-6.1
ANN-UNI-26382800-6,3,-6.1
ANN-UNI-26382800-6,4,-5.8
ANN-UNI-26382800-6,5,-5.8
ANN-UNI-26382800-6,6,-5.7
ANN-UNI-26382800-6,7,-5.7
ANN-UNI-26382800-6,8,-5.7
ANN-UNI-26382800-6,9,-5.6
ANN-UNI-26382800-6,10,-5.6
LON-WEI-adc59df6-43,1,-7.2
LON-WEI-adc59df6-43,2,-6.9
LON-WEI-adc59df6-43,3,-6.9
LON-WEI-adc59df6-43,4,-6.7
LON-WEI-adc59df6-43,5,-6.7
LON-WEI-adc59df6-43,6,-6.7
LON-WEI-adc59df6-43,7,-6.7
LON-WEI-adc59df6-43,8,-6.6
LON-WEI-adc59df6-43,9,-6.6
LON-WEI-adc59df6-43,10,-6.5
JOH-UNI-c7afdb96-11,1,-6.1
JOH-UNI-c7afdb96-11,2,-6.1
JOH-UNI-c7afdb96-11,3,-6.0
JOH-UNI-c7afdb96-11,4,-5.8
JOH-UNI-c7afdb96-11,5,-5.8
JOH-UNI-c7afdb96-11,6,-5.7
JOH-UNI-c7afdb96-11,7,-5.6
JOH-UNI-c7afdb96-11,8,-5.6
JOH-UNI-c7afdb96-11,9,-5.4
JOH-UNI-c7afdb96-11,10,-5.4
LON-WEI-d1c9908a-6,1,-7.2
LON-WEI-d1c9908a-6,2,-7.0
LON-WEI-d1c9908a-6,3,-6.9
LON-WEI-d1c9908a-6,4,-6.9
LON-WEI-d1c9908a-6,5,-6.9
LON-WEI-d1c9908a-6,6,-6.8
LON-WEI-d1c9908a-6,7,-6.8
LON-WEI-d1c9908a-6,8,-6.7
LON-WEI-d1c9908a-6,9,-6.7
LON-WEI-d1c9908a-6,10,-6.7
KIM-UNI-2ee5d8f9-1,1,-6.3
KIM-UNI-2ee5d8f9-1,2,-6.1
KIM-UNI-2ee5d8f9-1,3,-6.1
KIM-UNI-2ee5d8f9-1,4,-6.0
KIM-UNI-2ee5d8f9-1,5,-6.0
KIM-UNI-2ee5d8f9-1,6,-5.9
KIM-UNI-2ee5d8f9-1,7,-5.9
KIM-UNI-2ee5d8f9-1,8,-5.8
KIM-UNI-2ee5d8f9-1,9,-5.7
KIM-UNI-2ee5d8f9-1,10,-5.7
MAT-POS-590ac91e-23,1,-6.1
MAT-POS-590ac91e-23,2,-5.9
MAT-POS-590ac91e-23,3,-5.9
MAT-POS-590ac91e-23,4,-5.8
MAT-POS-590ac91e-23,5,-5.7
MAT-POS-590ac91e-23,6,-5.6
MAT-POS-590ac91e-23,7,-5.6
MAT-POS-590ac91e-23,8,-5.6
MAT-POS-590ac91e-23,9,-5.6
MAT-POS-590ac91e-23,10,-5.6
MAT-POS-590ac91e-45,1,-7.5
MAT-POS-590ac91e-45,2,-7.3
MAT-POS-590ac91e-45,3,-7.3
MAT-POS-590ac91e-45,4,-7.3
MAT-POS-590ac91e-45,5,-7.2
MAT-POS-590ac91e-45,6,-7.1
MAT-POS-590ac91e-45,7,-7.1
MAT-POS-590ac91e-45,8,-7.1
MAT-POS-590ac91e-45,9,-7.0
MAT-POS-590ac91e-45,10,-7.0
TAM-UNI-d1c3dd9f-12,1,-7.6
TAM-UNI-d1c3dd9f-12,2,-7.4
TAM-UNI-d1c3dd9f-12,3,-7.4
TAM-UNI-d1c3dd9f-12,4,-7.3
TAM-UNI-d1c3dd9f-12,5,-7.2
TAM-UNI-d1c3dd9f-12,6,-7.1
TAM-UNI-d1c3dd9f-12,7,-7.1
TAM-UNI-d1c3dd9f-12,8,-7.0
TAM-UNI-d1c3dd9f-12,9,-7.0
TAM-UNI-d1c3dd9f-12,10,-6.9
BAR-COM-4e090d3a-62,1,-6.0
BAR-COM-4e090d3a-62,2,-6.0
BAR-COM-4e090d3a-62,3,-5.9
BAR-COM-4e090d3a-62,4,-5.9
BAR-COM-4e090d3a-62,5,-5.8
BAR-COM-4e090d3a-62,6,-5.8
BAR-COM-4e090d3a-62,7,-5.6
BAR-COM-4e090d3a-62,8,-5.6
BAR-COM-4e090d3a-62,9,-5.6
BAR-COM-4e090d3a-62,10,-5.6
LON-WEI-b8d98729-10,1,-6.0
LON-WEI-b8d98729-10,2,-5.9
LON-WEI-b8d98729-10,3,-5.7
LON-WEI-b8d98729-10,4,-5.6
LON-WEI-b8d98729-10,5,-5.6
LON-WEI-b8d98729-10,6,-5.5
LON-WEI-b8d98729-10,7,-5.4
LON-WEI-b8d98729-10,8,-5.4
LON-WEI-b8d98729-10,9,-5.3
LON-WEI-b8d98729-10,10,-5.3
TRY-UNI-714a760b-19,1,-7.1
TRY-UNI-714a760b-19,2,-6.8
TRY-UNI-714a760b-19,3,-6.8
TRY-UNI-714a760b-19,4,-6.8
TRY-UNI-714a760b-19,5,-6.8
TRY-UNI-714a760b-19,6,-6.7
TRY-UNI-714a760b-19,7,-6.7
TRY-UNI-714a760b-19,8,-6.7
TRY-UNI-714a760b-19,9,-6.7
TRY-UNI-714a760b-19,10,-6.7
LON-WEI-1908424e-10,1,-7.4
LON-WEI-1908424e-10,2,-7.3
LON-WEI-1908424e-10,3,-7.2
LON-WEI-1908424e-10,4,-7.0
LON-WEI-1908424e-10,5,-7.0
LON-WEI-1908424e-10,6,-7.0
LON-WEI-1908424e-10,7,-6.8
LON-WEI-1908424e-10,8,-6.6
LON-WEI-1908424e-10,9,-6.6
