id,pose,plants
LON-WEI-d1c9908a-8,7,-72.6903
LON-WEI-d1c9908a-8,8,-71.4633
LON-WEI-d1c9908a-8,9,-70.3979
LON-WEI-d1c9908a-8,10,-70.2894
ALP-POS-95b75b4d-4,1,-78.7234
ALP-POS-95b75b4d-4,2,-74.9285
ALP-POS-95b75b4d-4,3,-74.5601
ALP-POS-95b75b4d-4,4,-73.7916
ALP-POS-95b75b4d-4,5,-71.6726
ALP-POS-95b75b4d-4,6,-70.6005
ALP-POS-95b75b4d-4,7,-70.3201
ALP-POS-95b75b4d-4,8,-69.7901
ALP-POS-95b75b4d-4,9,-69.7638
ALP-POS-95b75b4d-4,10,-68.7606
BAR-COM-4e090d3a-15,1,-88.7943
BAR-COM-4e090d3a-15,2,-86.5935
BAR-COM-4e090d3a-15,3,-85.4142
BAR-COM-4e090d3a-15,4,-82.8612
BAR-COM-4e090d3a-15,5,-82.3464
BAR-COM-4e090d3a-15,6,-82.1227
BAR-COM-4e090d3a-15,7,-81.9331
BAR-COM-4e090d3a-15,8,-81.8796
BAR-COM-4e090d3a-15,9,-80.9361
BAR-COM-4e090d3a-15,10,-80.4373
EDG-MED-0da5ad92-16,1,-69.8326
EDG-MED-0da5ad92-16,2,-68.7626
EDG-MED-0da5ad92-16,3,-67.6515
EDG-MED-0da5ad92-16,4,-66.5635
EDG-MED-0da5ad92-16,5,-64.7063
EDG-MED-0da5ad92-16,6,-63.6112
EDG-MED-0da5ad92-16,7,-63.2086
EDG-MED-0da5ad92-16,8,-62.4987
EDG-MED-0da5ad92-16,9,-62.3412
EDG-MED-0da5ad92-16,10,-61.6454
LON-WEI-0a73fcb8-2,1,-64.4325
LON-WEI-0a73fcb8-2,2,-62.1964
LON-WEI-0a73fcb8-2,3,-61.3501
LON-WEI-0a73fcb8-2,4,-55.8739
LON-WEI-0a73fcb8-2,5,-55.4432
LON-WEI-0a73fcb8-2,6,-54.4244
LON-WEI-0a73fcb8-2,7,-54.288000000000004
LON-WEI-0a73fcb8-2,8,-54.0775
LON-WEI-0a73fcb8-2,9,-53.4282
LON-WEI-0a73fcb8-2,10,-53.0759
MAT-POS-590ac91e-18,1,-60.7072
MAT-POS-590ac91e-18,2,-60.4849
MAT-POS-590ac91e-18,3,-60.1886
MAT-POS-590ac91e-18,4,-59.793
MAT-POS-590ac91e-18,5,-57.8681
MAT-POS-590ac91e-18,6,-57.0634
MAT-POS-590ac91e-18,7,-57.0498
MAT-POS-590ac91e-18,8,-56.9745
MAT-POS-590ac91e-18,9,-56.9565
MAT-POS-590ac91e-18,10,-56.6704
NIC-BIO-a68395b7-5,1,-84.09100000000001
NIC-BIO-a68395b7-5,2,-82.7268
NIC-BIO-a68395b7-5,3,-81.7689
NIC-BIO-a68395b7-5,4,-80.2313
NIC-BIO-a68395b7-5,5,-79.5214
NIC-BIO-a68395b7-5,6,-79.1901
NIC-BIO-a68395b7-5,7,-77.5815
NIC-BIO-a68395b7-5,8,-77.4336
NIC-BIO-a68395b7-5,9,-77.1901
NIC-BIO-a68395b7-5,10,-76.8196
MAK-UNK-23561bf6-1,1,-67.7539
MAK-UNK-23561bf6-1,2,-61.4761
MAK-UNK-23561bf6-1,3,-57.3424
MAK-UNK-23561bf6-1,4,-56.9174
MAK-UNK-23561bf6-1,5,-56.5741
MAK-UNK-23561bf6-1,6,-56.4435
MAK-UNK-23561bf6-1,7,-56.1404
MAK-UNK-23561bf6-1,8,-55.9308
MAK-UNK-23561bf6-1,9,-55.6231
MAK-UNK-23561bf6-1,10,-55.4073
GER-UNI-caecb3b0-1,1,-79.1886
GER-UNI-caecb3b0-1,2,-78.5063
GER-UNI-caecb3b0-1,3,-77.0027
GER-UNI-caecb3b0-1,4,-73.8387
GER-UNI-caecb3b0-1,5,-71.2633
GER-UNI-caecb3b0-1,6,-70.6046
GER-UNI-caecb3b0-1,7,-70.5121
GER-UNI-caecb3b0-1,8,-69.5724
GER-UNI-caecb3b0-1,9,-69.3338
GER-UNI-caecb3b0-1,10,-68.8946
MAT-POS-590ac91e-23,1,-70.3124
MAT-POS-590ac91e-23,2,-70.044
MAT-POS-590ac91e-23,3,-69.5992
MAT-POS-590ac91e-23,4,-66.7389
MAT-POS-590ac91e-23,5,-64.0611
MAT-POS-590ac91e-23,6,-62.849
MAT-POS-590ac91e-23,7,-62.8481
MAT-POS-590ac91e-23,8,-62.526
MAT-POS-590ac91e-23,9,-61.7125
MAT-POS-590ac91e-23,10,-61.2151
JAG-UCB-a3ef7265-16,1,-64.3975
JAG-UCB-a3ef7265-16,2,-64.1705
JAG-UCB-a3ef7265-16,3,-62.9879
JAG-UCB-a3ef7265-16,4,-62.8564
JAG-UCB-a3ef7265-16,5,-62.0325
JAG-UCB-a3ef7265-16,6,-59.0651
JAG-UCB-a3ef7265-16,7,-57.592
JAG-UCB-a3ef7265-16,8,-57.4438
JAG-UCB-a3ef7265-16,9,-56.6863
JAG-UCB-a3ef7265-16,10,-56.2702
LON-WEI-adc59df6-59,1,-77.8022
LON-WEI-adc59df6-59,2,-72.7971
LON-WEI-adc59df6-59,3,-70.6003
LON-WEI-adc59df6-59,4,-67.5569
LON-WEI-adc59df6-59,5,-65.4955
LON-WEI-adc59df6-59,6,-63.1187
LON-WEI-adc59df6-59,7,-62.2038
LON-WEI-adc59df6-59,8,-61.9874
LON-WEI-adc59df6-59,9,-61.961999999999996
LON-WEI-adc59df6-59,10,-60.6486
JAN-GHE-5a013bed-3,1,-74.128
JAN-GHE-5a013bed-3,2,-73.9091
JAN-GHE-5a013bed-3,3,-72.9083
JAN-GHE-5a013bed-3,4,-72.9024
JAN-GHE-5a013bed-3,5,-70.8846
JAN-GHE-5a013bed-3,6,-69.7536
JAN-GHE-5a013bed-3,7,-69.6179
JAN-GHE-5a013bed-3,8,-67.9897
JAN-GHE-5a013bed-3,9,-66.2218
JAN-GHE-5a013bed-3,10,-65.6494
LON-WEI-adc59df6-31,1,-77.6404
LON-WEI-adc59df6-31,2,-77.4474
LON-WEI-adc59df6-31,3,-76.743
LON-WEI-adc59df6-31,4,-73.0255
LON-WEI-adc59df6-31,5,-72.9367
LON-WEI-adc59df6-31,6,-72.3342
LON-WEI-adc59df6-31,7,-71.9921
LON-WEI-adc59df6-31,8,-71.4357
LON-WEI-adc59df6-31,9,-70.2173
LON-WEI-adc59df6-31,10,-67.8487
ALV-UNI-7ff1a6f9-47,1,-80.1084
ALV-UNI-7ff1a6f9-47,2,-75.9386
ALV-UNI-7ff1a6f9-47,3,-73.6995
ALV-UNI-7ff1a6f9-47,4,-73.6527
ALV-UNI-7ff1a6f9-47,5,-73.3766
ALV-UNI-7ff1a6f9-47,6,-70.6553
ALV-UNI-7ff1a6f9-47,7,-69.8189
ALV-UNI-7ff1a6f9-47,8,-69.4327
ALV-UNI-7ff1a6f9-47,9,-69.0417
ALV-UNI-7ff1a6f9-47,10,-68.2916
COM-UCB-8c7d23dc-13,1,-76.84
COM-UCB-8c7d23dc-13,2,-73.2407
COM-UCB-8c7d23dc-13,3,-71.9534
COM-UCB-8c7d23dc-13,4,-71.4317
COM-UCB-8c7d23dc-13,5,-70.0555
COM-UCB-8c7d23dc-13,6,-70.0302
COM-UCB-8c7d23dc-13,7,-69.0311
COM-UCB-8c7d23dc-13,8,-68.7391
COM-UCB-8c7d23dc-13,9,-67.5672
COM-UCB-8c7d23dc-13,10,-66.3993
MAT-POS-590ac91e-62,1,-72.0097
MAT-POS-590ac91e-62,2,-71.3827
MAT-POS-590ac91e-62,3,-71.2303
MAT-POS-590ac91e-62,4,-68.2406
MAT-POS-590ac91e-62,5,-67.5082
MAT-POS-590ac91e-62,6,-66.7976
MAT-POS-590ac91e-62,7,-66.6998
MAT-POS-590ac91e-62,8,-66.2857
MAT-POS-590ac91e-62,9,-65.5782
MAT-POS-590ac91e-62,10,-64.8842
ANT-OPE-ab37bd51-1,1,-76.6195
ANT-OPE-ab37bd51-1,2,-70.1237
ANT-OPE-ab37bd51-1,3,-69.9188
ANT-OPE-ab37bd51-1,4,-65.6999
ANT-OPE-ab37bd51-1,5,-65.6869
ANT-OPE-ab37bd51-1,6,-65.5218
ANT-OPE-ab37bd51-1,7,-65.0297
ANT-OPE-ab37bd51-1,8,-64.6019
ANT-OPE-ab37bd51-1,9,-64.56
ANT-OPE-ab37bd51-1,10,-63.9416
MED-COV-4280ac29-10,1,-79.23100000000001
MED-COV-4280ac29-10,2,-76.2587
MED-COV-4280ac29-10,3,-73.9043
MED-COV-4280ac29-10,4,-72.8101
MED-COV-4280ac29-10,5,-72.7534
MED-COV-4280ac29-10,6,-71.5068
MED-COV-4280ac29-10,7,-71.3137
MED-COV-4280ac29-10,8,-70.1655
MED-COV-4280ac29-10,9,-70.1122
MED-COV-4280ac29-10,10,-70.0213
JAN-GHE-83b26c96-2,1,-76.5981
JAN-GHE-83b26c96-2,2,-72.3021
JAN-GHE-83b26c96-2,3,-72.1192
JAN-GHE-83b26c96-2,4,-71.306
JAN-GHE-83b26c96-2,5,-71.1575
JAN-GHE-83b26c96-2,6,-70.8975
JAN-GHE-83b26c96-2,7,-70.7728
JAN-GHE-83b26c96-2,8,-70.7552
JAN-GHE-83b26c96-2,9,-70.6478
JAN-GHE-83b26c96-2,10,-70.2376
TRY-UNI-1fd04853-12,1,-82.7553
TRY-UNI-1fd04853-12,2,-79.4658
TRY-UNI-1fd04853-12,3,-74.7866
TRY-UNI-1fd04853-12,4,-72.8199
TRY-UNI-1fd04853-12,5,-72.7673
TRY-UNI-1fd04853-12,6,-72.7178
TRY-UNI-1fd04853-12,7,-71.5321
TRY-UNI-1fd04853-12,8,-71.372
TRY-UNI-1fd04853-12,9,-71.0993
TRY-UNI-1fd04853-12,10,-71.0222
BAR-COM-4e090d3a-65,1,-72.4338
BAR-COM-4e090d3a-65,2,-72.1775
BAR-COM-4e090d3a-65,3,-71.8795
BAR-COM-4e090d3a-65,4,-69.8163
BAR-COM-4e090d3a-65,5,-68.0529
BAR-COM-4e090d3a-65,6,-68.0475
BAR-COM-4e090d3a-65,7,-67.8802
BAR-COM-4e090d3a-65,8,-67.8657
BAR-COM-4e090d3a-65,9,-67.43
BAR-COM-4e090d3a-65,10,-67.0019
JAG-UCB-a3ef7265-21,1,-75.9726
JAG-UCB-a3ef7265-21,2,-75.3984
JAG-UCB-a3ef7265-21,3,-75.3212
JAG-UCB-a3ef7265-21,4,-75.3059
JAG-UCB-a3ef7265-21,5,-73.2821
JAG-UCB-a3ef7265-21,6,-71.2377
JAG-UCB-a3ef7265-21,7,-70.8112
JAG-UCB-a3ef7265-21,8,-68.9781
JAG-UCB-a3ef7265-21,9,-68.9616
JAG-UCB-a3ef7265-21,10,-68.3886
JOH-UNI-c7afdb96-14,1,-75.357
JOH-UNI-c7afdb96-14,2,-74.5932
JOH-UNI-c7afdb96-14,3,-70.8981
JOH-UNI-c7afdb96-14,4,-70.6458
JOH-UNI-c7afdb96-14,5,-67.8827
JOH-UNI-c7afdb96-14,6,-66.822
JOH-UNI-c7afdb96-14,7,-66.4999
JOH-UNI-c7afdb96-14,8,-66.4947
JOH-UNI-c7afdb96-14,9,-65.9139
JOH-UNI-c7afdb96-14,10,-65.6573
LON-WEI-adc59df6-52,1,-76.9474
LON-WEI-adc59df6-52,2,-73.3984
LON-WEI-adc59df6-52,3,-72.2508
LON-WEI-adc59df6-52,4,-69.3802
LON-WEI-adc59df6-52,5,-67.3752
LON-WEI-adc59df6-52,6,-67.1344
LON-WEI-adc59df6-52,7,-66.686
LON-WEI-adc59df6-52,8,-65.673
LON-WEI-adc59df6-52,9,-65.4141
LON-WEI-adc59df6-52,10,-65.2287
GER-UNI-05c7e912-1,1,-70.0288
GER-UNI-05c7e912-1,2,-68.5328
GER-UNI-05c7e912-1,3,-68.468
GER-UNI-05c7e912-1,4,-67.1821
GER-UNI-05c7e912-1,5,-62.7257
GER-UNI-05c7e912-1,6,-61.3389
GER-UNI-05c7e912-1,7,-61.0525
GER-UNI-05c7e912-1,8,-59.8624
GER-UNI-05c7e912-1,9,-59.028999999999996
GER-UNI-05c7e912-1,10,-58.9986
DAR-DIA-23aa0b97-11,1,-62.6595
DAR-DIA-23aa0b97-11,2,-62.3916
DAR-DIA-23aa0b97-11,3,-62.2093
DAR-DIA-23aa0b97-11,4,-59.7707
DAR-DIA-23aa0b97-11,5,-59.7188
DAR-DIA-23aa0b97-11,6,-59.2095
DAR-DIA-23aa0b97-11,7,-59.0189
DAR-DIA-23aa0b97-11,8,-59.0095
DAR-DIA-23aa0b97-11,9,-58.3809
DAR-DIA-23aa0b97-11,10,-57.25899999999999
LOR-NOR-30067bb9-4,1,-79.6862
LOR-NOR-30067bb9-4,2,-77.2664
LOR-NOR-30067bb9-4,3,-75.3026
LOR-NOR-30067bb9-4,4,-74.4472
LOR-NOR-30067bb9-4,5,-73.01
LOR-NOR-30067bb9-4,6,-71.87100000000001
LOR-NOR-30067bb9-4,7,-71.8612
LOR-NOR-30067bb9-4,8,-71.3442
LOR-NOR-30067bb9-4,9,-69.906
LOR-NOR-30067bb9-4,10,-69.4023
PET-SGC-a8a902d9-1,1,-79.7623
PET-SGC-a8a902d9-1,2,-76.158
PET-SGC-a8a902d9-1,3,-73.4631
PET-SGC-a8a902d9-1,4,-73.0759
PET-SGC-a8a902d9-1,5,-70.9374
PET-SGC-a8a902d9-1,6,-70.8497
PET-SGC-a8a902d9-1,7,-68.6343
PET-SGC-a8a902d9-1,8,-67.8704
PET-SGC-a8a902d9-1,9,-67.4079
PET-SGC-a8a902d9-1,10,-66.1872
DAV-CRI-3edb475e-6,1,-69.7068
DAV-CRI-3edb475e-6,2,-68.5575
DAV-CRI-3edb475e-6,3,-68.1997
DAV-CRI-3edb475e-6,4,-67.3994
DAV-CRI-3edb475e-6,5,-67.0598
DAV-CRI-3edb475e-6,6,-66.3401
DAV-CRI-3edb475e-6,7,-65.0636
DAV-CRI-3edb475e-6,8,-64.1716
DAV-CRI-3edb475e-6,9,-64.0368
DAV-CRI-3edb475e-6,10,-63.7633
TRY-UNI-1fd04853-11,1,-79.059
TRY-UNI-1fd04853-11,2,-76.5662
TRY-UNI-1fd04853-11,3,-75.9337
TRY-UNI-1fd04853-11,4,-75.7598
TRY-UNI-1fd04853-11,5,-74.7637
TRY-UNI-1fd04853-11,6,-73.9373
TRY-UNI-1fd04853-11,7,-73.9108
TRY-UNI-1fd04853-11,8,-72.1105
TRY-UNI-1fd04853-11,9,-71.4749
TRY-UNI-1fd04853-11,10,-71.0507
DAV-CRI-14a23e73-1,1,-75.3926
DAV-CRI-14a23e73-1,2,-75.2276
DAV-CRI-14a23e73-1,3,-74.9338
DAV-CRI-14a23e73-1,4,-73.9566
DAV-CRI-14a23e73-1,5,-69.2528
DAV-CRI-14a23e73-1,6,-68.8182
DAV-CRI-14a23e73-1,7,-68.6565
DAV-CRI-14a23e73-1,8,-68.3466
DAV-CRI-14a23e73-1,9,-67.0272
DAV-CRI-14a23e73-1,10,-66.8048
AAR-POS-dddeddbf-4,1,-74.2492
AAR-POS-dddeddbf-4,2,-68.7703
AAR-POS-dddeddbf-4,3,-67.822
AAR-POS-dddeddbf-4,4,-67.3897
AAR-POS-dddeddbf-4,5,-67.3117
AAR-POS-dddeddbf-4,6,-66.3933
AAR-POS-dddeddbf-4,7,-65.0
AAR-POS-dddeddbf-4,8,-64.3153
AAR-POS-dddeddbf-4,9,-64.2642
AAR-POS-dddeddbf-4,10,-62.2479
MAT-POS-590ac91e-36,1,-73.8097
MAT-POS-590ac91e-36,2,-70.612
MAT-POS-590ac91e-36,3,-70.2235
MAT-POS-590ac91e-36,4,-68.6831
MAT-POS-590ac91e-36,5,-67.6712
MAT-POS-590ac91e-36,6,-66.9544
MAT-POS-590ac91e-36,7,-66.3272
MAT-POS-590ac91e-36,8,-65.8008
MAT-POS-590ac91e-36,9,-65.4428
MAT-POS-590ac91e-36,10,-65.1413
LON-WEI-b8d98729-1,1,-84.9516
LON-WEI-b8d98729-1,2,-79.399
LON-WEI-b8d98729-1,3,-78.5814
LON-WEI-b8d98729-1,4,-72.7862
LON-WEI-b8d98729-1,5,-72.202
LON-WEI-b8d98729-1,6,-71.9361
LON-WEI-b8d98729-1,7,-71.4838
LON-WEI-b8d98729-1,8,-69.6758
LON-WEI-b8d98729-1,9,-69.1907
LON-WEI-b8d98729-1,10,-68.98899999999999
DAR-DIA-eace69ff-36,1,-68.1822
DAR-DIA-eace69ff-36,2,-65.5851
DAR-DIA-eace69ff-36,3,-63.9796
DAR-DIA-eace69ff-36,4,-63.3546
DAR-DIA-eace69ff-36,5,-62.9643
DAR-DIA-eace69ff-36,6,-62.5564
DAR-DIA-eace69ff-36,7,-61.9269
DAR-DIA-eace69ff-36,8,-60.6311
DAR-DIA-eace69ff-36,9,-60.3382
DAR-DIA-eace69ff-36,10,-60.1425
LON-WEI-b8d98729-26,1,-82.4886
LON-WEI-b8d98729-26,2,-75.9522
LON-WEI-b8d98729-26,3,-72.5044
LON-WEI-b8d98729-26,4,-71.9502
LON-WEI-b8d98729-26,5,-71.8755
LON-WEI-b8d98729-26,6,-70.8652
LON-WEI-b8d98729-26,7,-70.0646
LON-WEI-b8d98729-26,8,-69.6934
LON-WEI-b8d98729-26,9,-68.6921
LON-WEI-b8d98729-26,10,-67.9556
RAL-MED-2de63afb-9,1,-69.4468
RAL-MED-2de63afb-9,2,-65.4303
RAL-MED-2de63afb-9,3,-65.1638
RAL-MED-2de63afb-9,4,-64.7287
RAL-MED-2de63afb-9,5,-63.4918
RAL-MED-2de63afb-9,6,-63.1684
RAL-MED-2de63afb-9,7,-62.108000000000004
RAL-MED-2de63afb-9,8,-62.0904
RAL-MED-2de63afb-9,9,-61.9532
RAL-MED-2de63afb-9,10,-61.8684
MAT-POS-590ac91e-60,1,-71.4891
MAT-POS-590ac91e-60,2,-69.0579
MAT-POS-590ac91e-60,3,-68.2637
MAT-POS-590ac91e-60,4,-68.0608
MAT-POS-590ac91e-60,5,-67.7723
MAT-POS-590ac91e-60,6,-67.0995
MAT-POS-590ac91e-60,7,-66.0826
MAT-POS-590ac91e-60,8,-65.8758
MAT-POS-590ac91e-60,9,-65.6963
MAT-POS-590ac91e-60,10,-64.832
GAB-REV-70cc3ca5-13,1,-71.8464
GAB-REV-70cc3ca5-13,2,-71.5713
GAB-REV-70cc3ca5-13,3,-68.2593
GAB-REV-70cc3ca5-13,4,-67.6712
GAB-REV-70cc3ca5-13,5,-67.1217
GAB-REV-70cc3ca5-13,6,-66.8512
GAB-REV-70cc3ca5-13,7,-65.9054
GAB-REV-70cc3ca5-13,8,-65.4847
GAB-REV-70cc3ca5-13,9,-64.671
GAB-REV-70cc3ca5-13,10,-64.42
BAR-COM-4e090d3a-43,1,-76.7026
BAR-COM-4e090d3a-43,2,-74.4453
BAR-COM-4e090d3a-43,3,-74.3725
BAR-COM-4e090d3a-43,4,-74.0327
BAR-COM-4e090d3a-43,5,-73.062
BAR-COM-4e090d3a-43,6,-72.7555
BAR-COM-4e090d3a-43,7,-72.0441
BAR-COM-4e090d3a-43,8,-71.7112
BAR-COM-4e090d3a-43,9,-71.0675
BAR-COM-4e090d3a-43,10,-70.22
JAN-GHE-5a013bed-7,1,-69.6642
JAN-GHE-5a013bed-7,2,-66.8839
JAN-GHE-5a013bed-7,3,-66.0448
JAN-GHE-5a013bed-7,4,-65.3539
JAN-GHE-5a013bed-7,5,-63.8317
JAN-GHE-5a013bed-7,6,-63.3874
JAN-GHE-5a013bed-7,7,-63.3125
JAN-GHE-5a013bed-7,8,-63.1887
JAN-GHE-5a013bed-7,9,-61.7133
JAN-GHE-5a013bed-7,10,-61.3368
LON-WEI-adc59df6-19,1,-85.9873
LON-WEI-adc59df6-19,2,-84.0956
LON-WEI-adc59df6-19,3,-82.3051
LON-WEI-adc59df6-19,4,-80.7763
LON-WEI-adc59df6-19,5,-78.5142
LON-WEI-adc59df6-19,6,-75.8915
LON-WEI-adc59df6-19,7,-75.8537
LON-WEI-adc59df6-19,8,-74.1505
LON-WEI-adc59df6-19,9,-74.0264
LON-WEI-adc59df6-19,10,-71.3909
KIM-UNI-2ee5d8f9-1,1,-74.6188
KIM-UNI-2ee5d8f9-1,2,-72.2523
KIM-UNI-2ee5d8f9-1,3,-72.0057
KIM-UNI-2ee5d8f9-1,4,-69.7508
KIM-UNI-2ee5d8f9-1,5,-69.4104
KIM-UNI-2ee5d8f9-1,6,-69.0912
KIM-UNI-2ee5d8f9-1,7,-68.8787
KIM-UNI-2ee5d8f9-1,8,-68.5496
KIM-UNI-2ee5d8f9-1,9,-68.0809
KIM-UNI-2ee5d8f9-1,10,-67.8738
MAT-POS-590ac91e-29,1,-62.1478
MAT-POS-590ac91e-29,2,-60.5315
MAT-POS-590ac91e-29,3,-59.6057
MAT-POS-590ac91e-29,4,-58.9304
MAT-POS-590ac91e-29,5,-58.0643
MAT-POS-590ac91e-29,6,-57.3601
MAT-POS-590ac91e-29,7,-56.4724
MAT-POS-590ac91e-29,8,-55.7062
MAT-POS-590ac91e-29,9,-55.4982
MAT-POS-590ac91e-29,10,-53.6411
JAG-UCB-c37fbdcd-1,1,-80.7597
JAG-UCB-c37fbdcd-1,2,-76.6598
JAG-UCB-c37fbdcd-1,3,-76.0988
JAG-UCB-c37fbdcd-1,4,-74.8448
JAG-UCB-c37fbdcd-1,5,-74.5307
JAG-UCB-c37fbdcd-1,6,-74.0202
JAG-UCB-c37fbdcd-1,7,-73.711
JAG-UCB-c37fbdcd-1,8,-73.143
JAG-UCB-c37fbdcd-1,9,-72.3704
JAG-UCB-c37fbdcd-1,10,-71.8206
LON-WEI-adc59df6-47,1,-92.3148
LON-WEI-adc59df6-47,2,-90.1106
LON-WEI-adc59df6-47,3,-88.4193
LON-WEI-adc59df6-47,4,-87.0229
LON-WEI-adc59df6-47,5,-84.8854
LON-WEI-adc59df6-47,6,-81.7974
LON-WEI-adc59df6-47,7,-80.6569
LON-WEI-adc59df6-47,8,-80.4901
LON-WEI-adc59df6-47,9,-80.0274
LON-WEI-adc59df6-47,10,-78.4098
LON-WEI-b8d98729-39,1,-83.1734
LON-WEI-b8d98729-39,2,-82.3689
LON-WEI-b8d98729-39,3,-81.3922
LON-WEI-b8d98729-39,4,-79.0453
LON-WEI-b8d98729-39,5,-78.4163
LON-WEI-b8d98729-39,6,-77.747
LON-WEI-b8d98729-39,7,-75.9626
LON-WEI-b8d98729-39,8,-72.9064
LON-WEI-b8d98729-39,9,-71.421
LON-WEI-b8d98729-39,10,-71.0078
GIA-UNK-eaadd1d4-3,1,-65.9782
GIA-UNK-eaadd1d4-3,2,-65.5595
GIA-UNK-eaadd1d4-3,3,-64.666
GIA-UNK-eaadd1d4-3,4,-64.2266
GIA-UNK-eaadd1d4-3,5,-64.008
GIA-UNK-eaadd1d4-3,6,-63.4481
GIA-UNK-eaadd1d4-3,7,-63.3064
GIA-UNK-eaadd1d4-3,8,-60.6785
GIA-UNK-eaadd1d4-3,9,-60.6386
GIA-UNK-eaadd1d4-3,10,-60.0234
FRA-BIO-8bf1eac9-3,1,-90.7644
FRA-BIO-8bf1eac9-3,2,-85.2905
FRA-BIO-8bf1eac9-3,3,-83.9242
FRA-BIO-8bf1eac9-3,4,-82.8652
FRA-BIO-8bf1eac9-3,5,-82.8552
FRA-BIO-8bf1eac9-3,6,-82.1016
FRA-BIO-8bf1eac9-3,7,-81.17
FRA-BIO-8bf1eac9-3,8,-81.1031
FRA-BIO-8bf1eac9-3,9,-80.4375
FRA-BIO-8bf1eac9-3,10,-80.4361
LON-WEI-adc59df6-103,1,-72.7084
LON-WEI-adc59df6-103,2,-71.4729
LON-WEI-adc59df6-103,3,-71.3959
LON-WEI-adc59df6-103,4,-69.1008
LON-WEI-adc59df6-103,5,-68.944
LON-WEI-adc59df6-103,6,-68.5444
LON-WEI-adc59df6-103,7,-68.0443
LON-WEI-adc59df6-103,8,-67.2992
LON-WEI-adc59df6-103,9,-67.0284
LON-WEI-adc59df6-103,10,-65.47399999999999
LON-WEI-adc59df6-8,1,-88.0253
LON-WEI-adc59df6-8,2,-78.508
LON-WEI-adc59df6-8,3,-75.0888
LON-WEI-adc59df6-8,4,-75.0346
LON-WEI-adc59df6-8,5,-74.3219
LON-WEI-adc59df6-8,6,-73.8277
LON-WEI-adc59df6-8,7,-72.8054
LON-WEI-adc59df6-8,8,-72.4325
LON-WEI-adc59df6-8,9,-72.3853
LON-WEI-adc59df6-8,10,-72.2199
LON-WEI-b8d98729-19,1,-81.7351
LON-WEI-b8d98729-19,2,-79.8397
LON-WEI-b8d98729-19,3,-79.232
LON-WEI-b8d98729-19,4,-77.6894
LON-WEI-b8d98729-19,5,-75.7959
LON-WEI-b8d98729-19,6,-75.6608
LON-WEI-b8d98729-19,7,-75.4465
LON-WEI-b8d98729-19,8,-73.0712
LON-WEI-b8d98729-19,9,-71.2382
LON-WEI-b8d98729-19,10,-70.4324
LON-WEI-d1c9908a-7,1,-83.6028
LON-WEI-d1c9908a-7,2,-83.3325
LON-WEI-d1c9908a-7,3,-76.8886
LON-WEI-d1c9908a-7,4,-73.05
LON-WEI-d1c9908a-7,5,-72.9936
LON-WEI-d1c9908a-7,6,-71.2744
LON-WEI-d1c9908a-7,7,-70.1523
LON-WEI-d1c9908a-7,8,-69.8249
LON-WEI-d1c9908a-7,9,-68.9699
LON-WEI-d1c9908a-7,10,-68.7101
MAT-POS-590ac91e-47,1,-88.6229
MAT-POS-590ac91e-47,2,-84.8643
MAT-POS-590ac91e-47,3,-82.7461
MAT-POS-590ac91e-47,4,-82.663
MAT-POS-590ac91e-47,5,-81.0544
MAT-POS-590ac91e-47,6,-79.9038
MAT-POS-590ac91e-47,7,-79.6534
MAT-POS-590ac91e-47,8,-77.267
MAT-POS-590ac91e-47,9,-77.2062
MAT-POS-590ac91e-47,10,-76.4664
LON-WEI-adc59df6-66,1,-91.7591
LON-WEI-adc59df6-66,2,-88.6973
LON-WEI-adc59df6-66,3,-82.7446
LON-WEI-adc59df6-66,4,-79.9808
LON-WEI-adc59df6-66,5,-77.5777
LON-WEI-adc59df6-66,6,-75.8287
LON-WEI-adc59df6-66,7,-74.4094
LON-WEI-adc59df6-66,8,-74.2542
LON-WEI-adc59df6-66,9,-74.1833
LON-WEI-adc59df6-66,10,-74.133
BAR-COM-4e090d3a-21,1,-80.69800000000001
BAR-COM-4e090d3a-21,2,-79.7172
BAR-COM-4e090d3a-21,3,-77.7316
BAR-COM-4e090d3a-21,4,-74.3132
BAR-COM-4e090d3a-21,5,-73.5545
BAR-COM-4e090d3a-21,6,-72.6918
BAR-COM-4e090d3a-21,7,-71.804
BAR-COM-4e090d3a-21,8,-70.389
BAR-COM-4e090d3a-21,9,-69.2492
BAR-COM-4e090d3a-21,10,-69.0336
JAR-KUA-672ec752-3,1,-68.3079
JAR-KUA-672ec752-3,2,-66.2379
JAR-KUA-672ec752-3,3,-62.7051
JAR-KUA-672ec752-3,4,-62.0396
JAR-KUA-672ec752-3,5,-60.3242
JAR-KUA-672ec752-3,6,-59.2315
JAR-KUA-672ec752-3,7,-59.1737
JAR-KUA-672ec752-3,8,-58.893
JAR-KUA-672ec752-3,9,-56.9777
JAR-KUA-672ec752-3,10,-56.3819
LON-WEI-1908424e-2,1,-72.8291
LON-WEI-1908424e-2,2,-71.6619
LON-WEI-1908424e-2,3,-69.7801
LON-WEI-1908424e-2,4,-66.4183
LON-WEI-1908424e-2,5,-65.054
LON-WEI-1908424e-2,6,-63.1791
LON-WEI-1908424e-2,7,-62.5299
LON-WEI-1908424e-2,8,-62.47
LON-WEI-1908424e-2,9,-62.4201
LON-WEI-1908424e-2,10,-62.1334
EDJ-MED-6af13d92-2,1,-79.4707
EDJ-MED-6af13d92-2,2,-78.2746
